,Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
129,0.3,3,Experimental,MAPE,0.6020838022232056,OptimiserType.Adam,32,1
130,0.3,3,Experimental,MAE,37.0362663269043,OptimiserType.Adam,32,1
131,0.3,3,Experimental,MSE,1594.1461181640625,OptimiserType.Adam,32,1
132,0.3,3,Experimental,RMSE,37.60531234741211,OptimiserType.Adam,33,1
133,0.3,3,Experimental,MAPE,0.5711463093757629,OptimiserType.Adam,33,1
134,0.3,3,Experimental,MAE,34.896934509277344,OptimiserType.Adam,33,1
135,0.3,3,Experimental,MSE,1420.2821044921875,OptimiserType.Adam,33,1
136,0.3,3,Experimental,RMSE,35.184791564941406,OptimiserType.Adam,34,1
137,0.3,3,Experimental,MAPE,0.5418601632118225,OptimiserType.Adam,34,1
138,0.3,3,Experimental,MAE,32.65941619873047,OptimiserType.Adam,34,1
139,0.3,3,Experimental,MSE,1243.47412109375,OptimiserType.Adam,34,1
140,0.3,3,Experimental,RMSE,32.5870475769043,OptimiserType.Adam,35,1
141,0.3,3,Experimental,MAPE,0.5135592222213745,OptimiserType.Adam,35,1
142,0.3,3,Experimental,MAE,30.309572219848636,OptimiserType.Adam,35,1
143,0.3,3,Experimental,MSE,1066.7255859375,OptimiserType.Adam,35,1
144,0.3,3,Experimental,RMSE,29.828248977661133,OptimiserType.Adam,36,1
145,0.3,3,Experimental,MAPE,0.4863020181655884,OptimiserType.Adam,36,1
146,0.3,3,Experimental,MAE,27.85145568847656,OptimiserType.Adam,36,1
147,0.3,3,Experimental,MSE,893.7549438476562,OptimiserType.Adam,36,1
148,0.3,3,Experimental,RMSE,26.94384765625,OptimiserType.Adam,37,1
149,0.3,3,Experimental,MAPE,0.4618428945541382,OptimiserType.Adam,37,1
150,0.3,3,Experimental,MAE,25.34650611877441,OptimiserType.Adam,37,1
151,0.3,3,Experimental,MSE,729.1458740234375,OptimiserType.Adam,37,1
152,0.3,3,Experimental,RMSE,24.00512313842773,OptimiserType.Adam,38,1
153,0.3,3,Experimental,MAPE,0.4401448667049408,OptimiserType.Adam,38,1
154,0.3,3,Experimental,MAE,22.80213928222656,OptimiserType.Adam,38,1
155,0.3,3,Experimental,MSE,578.5296020507812,OptimiserType.Adam,38,1
156,0.3,3,Experimental,RMSE,21.13764190673828,OptimiserType.Adam,39,1
157,0.3,3,Experimental,MAPE,0.4205323159694671,OptimiserType.Adam,39,1
158,0.3,3,Experimental,MAE,20.2032413482666,OptimiserType.Adam,39,1
159,0.3,3,Experimental,MSE,448.3131713867188,OptimiserType.Adam,39,1
160,0.3,3,Experimental,RMSE,18.565786361694336,OptimiserType.Adam,40,1
161,0.3,3,Experimental,MAPE,0.4032081067562103,OptimiserType.Adam,40,1
162,0.3,3,Experimental,MAE,17.567310333251953,OptimiserType.Adam,40,1
163,0.3,3,Experimental,MSE,345.978271484375,OptimiserType.Adam,40,1
164,0.3,3,Experimental,RMSE,16.66101837158203,OptimiserType.Adam,41,1
165,0.3,3,Experimental,MAPE,0.3888141512870788,OptimiserType.Adam,41,1
166,0.3,3,Experimental,MAE,14.93662166595459,OptimiserType.Adam,41,1
167,0.3,3,Experimental,MSE,280.1911315917969,OptimiserType.Adam,41,1
168,0.3,3,Experimental,RMSE,15.92432689666748,OptimiserType.Adam,42,1
169,0.3,3,Experimental,MAPE,0.3793261349201202,OptimiserType.Adam,42,1
170,0.3,3,Experimental,MAE,12.434332847595217,OptimiserType.Adam,42,1
171,0.3,3,Experimental,MSE,260.7748718261719,OptimiserType.Adam,42,1
172,0.3,3,Experimental,RMSE,16.772764205932617,OptimiserType.Adam,43,1
173,0.3,3,Experimental,MAPE,0.3796813488006592,OptimiserType.Adam,43,1
174,0.3,3,Experimental,MAE,10.389266967773438,OptimiserType.Adam,43,1
175,0.3,3,Experimental,MSE,298.2893371582031,OptimiserType.Adam,43,1
176,0.3,3,Experimental,RMSE,19.379121780395508,OptimiserType.Adam,44,1
177,0.3,3,Experimental,MAPE,0.4356580972671509,OptimiserType.Adam,44,1
178,0.3,3,Experimental,MAE,11.932043075561523,OptimiserType.Adam,44,1
179,0.3,3,Experimental,MSE,400.2220458984375,OptimiserType.Adam,44,1
180,0.3,3,Experimental,RMSE,21.510618209838867,OptimiserType.Adam,45,1
181,0.3,3,Experimental,MAPE,0.5006285309791565,OptimiserType.Adam,45,1
182,0.3,3,Experimental,MAE,15.06165885925293,OptimiserType.Adam,45,1
183,0.3,3,Experimental,MSE,486.4617309570313,OptimiserType.Adam,45,1
184,0.3,3,Experimental,RMSE,22.335372924804688,OptimiserType.Adam,46,1
185,0.3,3,Experimental,MAPE,0.5242673754692078,OptimiserType.Adam,46,1
186,0.3,3,Experimental,MAE,16.2149600982666,OptimiserType.Adam,46,1
187,0.3,3,Experimental,MSE,522.1802978515625,OptimiserType.Adam,46,1
188,0.3,3,Experimental,RMSE,22.03832054138184,OptimiserType.Adam,47,1
189,0.3,3,Experimental,MAPE,0.5160350203514099,OptimiserType.Adam,47,1
190,0.3,3,Experimental,MAE,15.823559761047363,OptimiserType.Adam,47,1
191,0.3,3,Experimental,MSE,509.0887451171875,OptimiserType.Adam,47,1
192,0.3,3,Experimental,RMSE,20.9388370513916,OptimiserType.Adam,48,1
193,0.3,3,Experimental,MAPE,0.4843552708625793,OptimiserType.Adam,48,1
194,0.3,3,Experimental,MAE,14.296981811523438,OptimiserType.Adam,48,1
195,0.3,3,Experimental,MSE,462.306396484375,OptimiserType.Adam,48,1
196,0.3,3,Experimental,RMSE,19.38068389892578,OptimiserType.Adam,49,1
197,0.3,3,Experimental,MAPE,0.4367764294147491,OptimiserType.Adam,49,1
198,0.3,3,Experimental,MAE,12.021551132202148,OptimiserType.Adam,49,1
199,0.3,3,Experimental,MSE,400.0027465820313,OptimiserType.Adam,49,1
200,0.3,3,Experimental,RMSE,19.20004272460937,OptimiserType.Adam,50,1
201,0.3,3,Experimental,MAPE,0.4310946464538574,OptimiserType.Adam,50,1
202,0.3,3,Experimental,MAE,11.75482940673828,OptimiserType.Adam,50,1
203,0.3,3,Experimental,MSE,393.041015625,OptimiserType.Adam,50,1
204,0.3,3,Experimental,RMSE,18.9947566986084,OptimiserType.Adam,51,1
205,0.3,3,Experimental,MAPE,0.4246552288532257,OptimiserType.Adam,51,1
206,0.3,3,Experimental,MAE,11.456016540527344,OptimiserType.Adam,51,1
207,0.3,3,Experimental,MSE,385.1763610839844,OptimiserType.Adam,51,1
208,0.3,3,Experimental,RMSE,18.773834228515625,OptimiserType.Adam,52,1
209,0.3,3,Experimental,MAPE,0.4178326427936554,OptimiserType.Adam,52,1
210,0.3,3,Experimental,MAE,11.146037101745604,OptimiserType.Adam,52,1
211,0.3,3,Experimental,MSE,376.7547607421875,OptimiserType.Adam,52,1
212,0.3,3,Experimental,RMSE,18.54573631286621,OptimiserType.Adam,53,1
213,0.3,3,Experimental,MAPE,0.411018818616867,OptimiserType.Adam,53,1
214,0.3,3,Experimental,MAE,10.847253799438477,OptimiserType.Adam,53,1
215,0.3,3,Experimental,MSE,368.080078125,OptimiserType.Adam,53,1
216,0.5,10,Experimental,RMSE,59.7628059387207,OptimiserType.AdamW,0,10
217,0.5,10,Experimental,MAPE,0.9964877367019652,OptimiserType.AdamW,0,10
218,0.5,10,Experimental,MAE,57.60210800170898,OptimiserType.AdamW,0,10
219,0.5,10,Experimental,MSE,3582.731201171875,OptimiserType.AdamW,0,10
