,Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal,DistanceType
175,DCRNN,0.1,1,ExperimentalLR,MSE,348.2728576660156,0,RMSprop,5edb3_00002,Validation,Geodesic
176,DCRNN,0.1,1,ExperimentalLR,RMSE,16.496482849121094,1,RMSprop,5edb3_00002,Validation,Geodesic
177,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5116159319877625,1,RMSprop,5edb3_00002,Validation,Geodesic
178,DCRNN,0.1,1,ExperimentalLR,MAE,12.23752212524414,1,RMSprop,5edb3_00002,Validation,Geodesic
179,DCRNN,0.1,1,ExperimentalLR,MSE,433.7975769042969,1,RMSprop,5edb3_00002,Validation,Geodesic
180,DCRNN,0.1,1,ExperimentalLR,RMSE,16.486133575439453,2,RMSprop,5edb3_00002,Validation,Geodesic
181,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5112514495849609,2,RMSprop,5edb3_00002,Validation,Geodesic
182,DCRNN,0.1,1,ExperimentalLR,MAE,12.23437213897705,2,RMSprop,5edb3_00002,Validation,Geodesic
183,DCRNN,0.1,1,ExperimentalLR,MSE,432.9391479492188,2,RMSprop,5edb3_00002,Validation,Geodesic
184,DCRNN,0.1,1,ExperimentalLR,RMSE,16.41994857788086,3,RMSprop,5edb3_00002,Validation,Geodesic
185,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5088404417037964,3,RMSprop,5edb3_00002,Validation,Geodesic
186,DCRNN,0.1,1,ExperimentalLR,MAE,12.221918106079102,3,RMSprop,5edb3_00002,Validation,Geodesic
187,DCRNN,0.1,1,ExperimentalLR,MSE,427.0348510742188,3,RMSprop,5edb3_00002,Validation,Geodesic
188,DCRNN,0.1,1,ExperimentalLR,RMSE,16.376785278320312,4,RMSprop,5edb3_00002,Validation,Geodesic
189,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5071448683738708,4,RMSprop,5edb3_00002,Validation,Geodesic
190,DCRNN,0.1,1,ExperimentalLR,MAE,12.219810485839844,4,RMSprop,5edb3_00002,Validation,Geodesic
191,DCRNN,0.1,1,ExperimentalLR,MSE,422.718505859375,4,RMSprop,5edb3_00002,Validation,Geodesic
192,DCRNN,0.1,1,ExperimentalLR,RMSE,16.295015335083008,5,RMSprop,5edb3_00002,Validation,Geodesic
193,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5035536885261536,5,RMSprop,5edb3_00002,Validation,Geodesic
194,DCRNN,0.1,1,ExperimentalLR,MAE,12.238347053527832,5,RMSprop,5edb3_00002,Validation,Geodesic
195,DCRNN,0.1,1,ExperimentalLR,MSE,413.0325927734375,5,RMSprop,5edb3_00002,Validation,Geodesic
196,DCRNN,0.1,1,ExperimentalLR,RMSE,16.265438079833984,6,RMSprop,5edb3_00002,Validation,Geodesic
197,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5020658373832703,6,RMSprop,5edb3_00002,Validation,Geodesic
198,DCRNN,0.1,1,ExperimentalLR,MAE,12.256162643432615,6,RMSprop,5edb3_00002,Validation,Geodesic
199,DCRNN,0.1,1,ExperimentalLR,MSE,408.79193115234375,6,RMSprop,5edb3_00002,Validation,Geodesic
200,DCRNN,0.1,1,ExperimentalLR,RMSE,16.316495895385742,7,RMSprop,5edb3_00002,Validation,Geodesic
201,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5045598745346069,7,RMSprop,5edb3_00002,Validation,Geodesic
202,DCRNN,0.1,1,ExperimentalLR,MAE,12.22990608215332,7,RMSprop,5edb3_00002,Validation,Geodesic
203,DCRNN,0.1,1,ExperimentalLR,MSE,415.8183898925781,7,RMSprop,5edb3_00002,Validation,Geodesic
204,DCRNN,0.1,1,ExperimentalLR,RMSE,16.356454849243164,8,RMSprop,5edb3_00002,Validation,Geodesic
205,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5063068270683289,8,RMSprop,5edb3_00002,Validation,Geodesic
206,DCRNN,0.1,1,ExperimentalLR,MAE,12.22126579284668,8,RMSprop,5edb3_00002,Validation,Geodesic
207,DCRNN,0.1,1,ExperimentalLR,MSE,420.5252075195313,8,RMSprop,5edb3_00002,Validation,Geodesic
208,DCRNN,0.1,1,ExperimentalLR,RMSE,16.28838348388672,9,RMSprop,5edb3_00002,Validation,Geodesic
209,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5032326579093933,9,RMSprop,5edb3_00002,Validation,Geodesic
210,DCRNN,0.1,1,ExperimentalLR,MAE,12.241744995117188,9,RMSprop,5edb3_00002,Validation,Geodesic
211,DCRNN,0.1,1,ExperimentalLR,MSE,412.12542724609375,9,RMSprop,5edb3_00002,Validation,Geodesic
212,DCRNN,0.1,1,ExperimentalLR,RMSE,16.376785278320312,9,RMSprop,5edb3_00002,Test,Geodesic
213,DCRNN,0.1,1,ExperimentalLR,MAPE,0.5071448683738708,9,RMSprop,5edb3_00002,Test,Geodesic
214,DCRNN,0.1,1,ExperimentalLR,MAE,12.219810485839844,9,RMSprop,5edb3_00002,Test,Geodesic
215,DCRNN,0.1,1,ExperimentalLR,MSE,422.718505859375,9,RMSprop,5edb3_00002,Test,Geodesic
216,DCRNN,0.1,1,ExperimentalLR,RMSE,16.22410011291504,0,AdamW,5edb3_00003,Validation,Geodesic
