,Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal,DistanceType
113,STCONV,0.1,1,ExperimentalLR,MAPE,0.3802051842212677,17,AdamW,b9a97_00001,Validation,Geodesic
114,STCONV,0.1,1,ExperimentalLR,MAE,10.463289260864258,17,AdamW,b9a97_00001,Validation,Geodesic
115,STCONV,0.1,1,ExperimentalLR,MSE,296.9749450683594,17,AdamW,b9a97_00001,Validation,Geodesic
116,STCONV,0.1,1,ExperimentalLR,RMSE,16.837400436401367,18,AdamW,b9a97_00001,Validation,Geodesic
117,STCONV,0.1,1,ExperimentalLR,MAPE,0.3807254433631897,18,AdamW,b9a97_00001,Validation,Geodesic
118,STCONV,0.1,1,ExperimentalLR,MAE,10.390830993652344,18,AdamW,b9a97_00001,Validation,Geodesic
119,STCONV,0.1,1,ExperimentalLR,MSE,300.3915100097656,18,AdamW,b9a97_00001,Validation,Geodesic
120,STCONV,0.1,1,ExperimentalLR,RMSE,16.894441604614258,19,AdamW,b9a97_00001,Validation,Geodesic
121,STCONV,0.1,1,ExperimentalLR,MAPE,0.3811139464378357,19,AdamW,b9a97_00001,Validation,Geodesic
122,STCONV,0.1,1,ExperimentalLR,MAE,10.346280097961426,19,AdamW,b9a97_00001,Validation,Geodesic
123,STCONV,0.1,1,ExperimentalLR,MSE,302.7176818847656,19,AdamW,b9a97_00001,Validation,Geodesic
124,STCONV,0.1,1,ExperimentalLR,RMSE,16.933122634887695,20,AdamW,b9a97_00001,Validation,Geodesic
125,STCONV,0.1,1,ExperimentalLR,MAPE,0.3813907206058502,20,AdamW,b9a97_00001,Validation,Geodesic
126,STCONV,0.1,1,ExperimentalLR,MAE,10.318060874938965,20,AdamW,b9a97_00001,Validation,Geodesic
127,STCONV,0.1,1,ExperimentalLR,MSE,304.2942810058594,20,AdamW,b9a97_00001,Validation,Geodesic
128,STCONV,0.1,1,ExperimentalLR,RMSE,16.959232330322266,21,AdamW,b9a97_00001,Validation,Geodesic
